Time (s),ESC A (µs),Servo A (µs),ESC B (µs),Servo B (µs),Torque A (N·m),Thrust A (N),Voltage A (V),Current A (A),Motor Optical Speed A (RPM),Electrical Power A (W),Mechanical Power A (W),Motor Efficiency A (%),Propeller Mech. Efficiency A (N/W),Overall Efficiency A (N/W),Torque B (N·m),Thrust B (N),Voltage B (V),Current B (A),Motor Optical Speed B (RPM),Electrical Power B (W),Mechanical Power B (W),Motor Efficiency B (%),Propeller Mech. Efficiency B (N/W),Overall Efficiency B (N/W),Torque A+B (N·m),Thrust A+B (N),Electrical Power A+B (W),Load Cell 0 A (raw),Load Cell 1 A (raw),Load Cell 2 A (raw),Load Cell 3 A (raw),Load Cell 4 A (raw),Load Cell 5 A (raw),Burst Current Cutoff A (A),Load Cell 0 B (raw),Load Cell 1 B (raw),Load Cell 2 B (raw),Load Cell 3 B (raw),Load Cell 4 B (raw),Load Cell 5 B (raw),Burst Current Cutoff B (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message
16.52374,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.601135692,54.94596244,48.35771793,36.59573343,3720.1949798235296,1769.686155,1402.9229067369074,79.27523774614755,0.039165346988167836,0.031048422,3.601135692,-54.94596244,1769.686155,0,0,0,0,0,0,0,-0.159624577,-0.258485198,-0.180058241,-0.25241816,-0.056655288,-0.077305555,29.32244622,1,0,0,0,0,0,0,0,
16.6184,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.60459363,55.0235817,48.35287131,36.68927009,3720.1949798235296,1774.031555,1404.270042986467,79.15699351731469,0.03918304885503441,0.031016123,3.60459363,-55.0235817,1774.031555,0,0,0,0,0,0,0,-0.160303354,-0.259074807,-0.18084538,-0.252642155,-0.057892442,-0.07660687,29.54130956,1,0,0,0,0,0,0,0,
16.70455,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.60380618,55.10991213,48.34952752,36.74995183,3720.1949798235296,1776.842807,1403.9632698633757,79.0144893139878,0.039253101069633346,0.031015637,3.60380618,-55.10991213,1776.842807,0,0,0,0,0,0,0,-0.15917635,-0.257161736,-0.18258512,-0.251572609,-0.057689309,-0.076394796,29.73631067,1,0,0,0,0,0,0,0,
16.790685,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.606926012,55.10873059,48.3465003,36.80639971,3720.1949798235296,1779.460614,1405.178687485015,78.9665517983201,0.03921830802076386,0.030969346,3.606926012,-55.10873059,1779.460614,0,0,0,0,0,0,0,-0.159454465,-0.258220911,-0.181423545,-0.253294587,-0.055453658,-0.075865149,29.92337246,1,1,0,0,0,0,0,0,
16.861975,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.614893936,55.12078334,48.34347633,36.82984218,3720.1949798235296,1780.482604,1408.282814642337,79.09556720624589,0.0391404217724542,0.030958339,3.614893936,-55.12078334,1780.482604,0,0,0,0,0,0,0,-0.156254411,-0.258822322,-0.184117913,-0.252031684,-0.057727933,-0.079892874,30.07829743,1,1,0,0,0,0,0,0,
16.9556,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.620892325,55.19223379,48.33961217,36.93487669,3720.1949798235296,1785.417615,1410.6196544760353,79.00782666334538,0.039126233364797945,0.030912787,3.620892325,-55.19223379,1785.417615,0,0,0,0,0,0,0,-0.162179947,-0.258670926,-0.181450248,-0.253516436,-0.056146979,-0.076686144,30.28412215,1,0,0,0,0,0,0,0,
17.029565,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.622831716,55.23782404,48.33881544,36.91804129,3720.1949798235296,1784.574385,1411.3751983632217,79.08749616862968,0.03913759013482705,0.03095294,3.622831716,-55.23782404,1784.574385,0,0,0,0,0,0,0,-0.156711102,-0.257810235,-0.183955431,-0.251677155,-0.056612611,-0.078810215,30.43453439,1,0,0,0,0,0,0,0,
17.117915,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.622610652,55.24161928,48.33325004,37.07345352,3720.1949798235296,1791.880499,1411.2890767127258,78.76022298921875,0.03914266764444368,0.030828852,3.622610652,-55.24161928,1791.880499,0,0,0,0,0,0,0,-0.157569408,-0.258210301,-0.181958437,-0.252513528,-0.057768703,-0.07815671,30.62145228,1,1,0,0,0,0,0,0,
17.18675,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.618838215,55.22324695,48.33643959,36.90816663,3720.1949798235296,1784.009366,1409.819418600903,79.02533728070702,0.039170440002027525,0.030954572,3.618838215,-55.22324695,1784.009366,0,0,0,0,0,0,0,-0.155750632,-0.257205248,-0.183925629,-0.249323487,-0.057930112,-0.078712702,30.7494639,1,1,0,0,0,0,0,0,
17.26774,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.614618973,55.17304966,48.33723447,36.78670726,3720.1949798235296,1778.167694,1408.175695132216,79.19251372543586,0.03918051550720714,0.031028035,3.614618973,-55.17304966,1778.167694,0,0,0,0,0,0,0,-0.160514235,-0.258070588,-0.180585384,-0.253270149,-0.055963874,-0.076441169,30.88168568,1,0,0,0,0,0,0,0,
17.34691,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.610472671,55.13620954,48.33345446,36.89880882,3720.1949798235296,1783.446896,1406.5603874760866,78.86752280826458,0.03919931915538706,0.030915532,3.610472671,-55.13620954,1783.446896,0,0,0,0,0,0,0,-0.156351089,-0.257903814,-0.182274103,-0.249884844,-0.05819416,-0.078814387,31.04702104,1,0,0,0,0,0,0,0,
17.43101,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.612610254,55.13314629,48.33104425,36.91367152,3720.1949798235296,1784.076291,1407.3931425878734,78.88637664698798,0.03917394836003164,0.030902908,3.612610254,-55.13314629,1784.076291,0,0,0,0,0,0,0,-0.158750653,-0.259212017,-0.182066321,-0.252126455,-0.057974339,-0.078725576,31.18766088,1,0,0,0,0,0,0,0,
17.51232,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.615459349,55.18367794,48.33078313,36.8410744,3720.1949798235296,1780.557977,1408.5030870556284,79.10458997964032,0.039178954201199094,0.030992351,3.615459349,-55.18367794,1780.557977,0,0,0,0,0,0,0,-0.16245997,-0.258450389,-0.18074882,-0.253287911,-0.056491613,-0.075928092,31.33913125,1,0,0,0,0,0,0,0,
17.59713,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.630849782,55.27593409,48.33338844,36.53632672,3720.1949798235296,1765.924471,1414.4988597359707,80.09962390605384,0.03907810438271952,0.031301415,3.630849782,-55.27593409,1765.924471,0,0,0,0,0,0,0,-0.160722613,-0.258220792,-0.182450056,-0.251053214,-0.057154894,-0.077736497,31.45062037,1,0,0,0,0,0,0,0,
17.67927,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.619433223,55.34428572,48.33151015,36.62294545,3720.1949798235296,1770.04226,1410.0512205723608,79.66200878008193,0.039249840652976375,0.031267212,3.619433223,-55.34428572,1770.04226,0,0,0,0,0,0,0,-0.163593054,-0.257770658,-0.17937243,-0.252738476,-0.056978464,-0.074792981,31.59951781,1,1,0,0,0,0,0,0,
17.75816,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.61392037,55.31981239,48.33135932,36.60557644,3720.1949798235296,1769.197268,1407.9035348374537,79.57866317694618,0.039292331485187175,0.031268312,3.61392037,-55.31981239,1769.197268,0,0,0,0,0,0,0,-0.158847332,-0.257868528,-0.179857612,-0.251793742,-0.058849454,-0.076984048,31.7085841,1,1,0,0,0,0,0,0,
17.83828,1000,,1416.666667,,0,0,0,0,0,0,0,0,0,0,3.608771047,55.28767129,48.32882681,36.65738162,3720.1949798235296,1771.608248,1405.8974723591816,79.35713067188101,0.039325535735706185,0.031207617,3.608771047,-55.28767129,1771.608248,0,0,0,0,0,0,0,-0.159309626,-0.257804513,-0.181154966,-0.251827002,-0.057822824,-0.076520443,31.84465465,1,0,0,0,0,0,0,0,
17.93055,1000,,1418.757417,,0,0,0,0,0,0,0,0,0,0,3.608348593,55.33044266,48.32724636,36.66292698,3586.218603,1771.818305,1355.107858934442,76.48119759855636,0.040831024848094255,0.031228057,3.608348593,-55.33044266,1771.818305,0,0,0,0,0,0,0,-0.160985112,-0.258041978,-0.181169271,-0.252442241,-0.057816982,-0.075613141,31.97348798,1,0,0,0,0,0,0,0,
18.01444,1000,,1423.015167,,0,0,0,0,0,0,0,0,0,0,3.604892691,55.37503996,48.31659096,37.0576662,3677.382958,1790.5001,1388.2248633278784,77.5328001002557,0.039889099686094026,0.030927136,3.604892691,-55.37503996,1790.5001,0,0,0,0,0,0,0,-0.160613656,-0.257114649,-0.18237555,-0.251986742,-0.056218147,-0.075764418,32.12655255,1,1,0,0,0,0,0,0,
18.10084,1000,,1426.690167,,0,0,0,0,0,0,0,0,0,0,3.631210281,55.46346644,48.29785088,37.64026455,3734.695668,1817.943885,1420.1533259130836,78.11865578640143,0.0390545622278777,0.030508899,3.631210281,-55.46346644,1817.943885,0,0,0,0,0,0,0,-0.156232119,-0.264716268,-0.185287952,-0.256505966,-0.06027782,-0.086170077,32.27942485,1,0,0,0,0,0,0,0,
18.21719,1000,,1433.247167,,0,0,0,0,0,0,0,0,0,0,3.741207594,56.28790863,48.23507005,39.62609761,3806.772529,1911.367594,1491.411033953054,78.02847754847171,0.037741378700146995,0.029449023,3.741207594,-56.28790863,1911.367594,0,0,0,0,0,0,0,-0.164506674,-0.270250082,-0.189073443,-0.263767123,-0.061369538,-0.089968324,32.62671471,1,0,0,0,0,0,0,0,
18.31011,1000,,1437.214917,,0,0,0,0,0,0,0,0,0,0,3.814238488,57.24553881,48.20480526,40.59915316,3442.854967,1957.074272,1375.166202676584,70.2664289419765,0.041628087353062435,0.02925057,3.814238488,-57.24553881,1957.074272,0,0,0,0,0,0,0,-0.162354946,-0.270344138,-0.190838814,-0.262236357,-0.063822269,-0.09130919,32.88633771,1,0,0,0,0,0,0,0,
18.38709,1000,,1441.342917,,0,0,0,0,0,0,0,0,0,0,3.868267067,58.01020155,48.18519679,41.1806579,3566.0316,1984.298105,1444.5422733112468,72.79865206096373,0.04015818894453419,0.02923462,3.868267067,-58.01020155,1984.298105,0,0,0,0,0,0,0,-0.168850183,-0.273253441,-0.193198323,-0.268296242,-0.061698079,-0.092086792,33.1061381,1,0,0,0,0,0,0,0,
18.477245,1000,,1445.845917,,0,0,0,0,0,0,0,0,0,0,3.968358069,59.1929583,48.14625874,42.32987925,3320.643873,2038.025319,1379.944982302176,67.70990376995292,0.04289515818322539,0.02904427,3.968358069,-59.1929583,2038.025319,0,0,0,0,0,0,0,-0.170287371,-0.279162765,-0.197191477,-0.272409916,-0.067967415,-0.098709702,33.40736446,1,0,0,0,0,0,0,0,
18.54954,1000,,1449.705917,,0,0,0,0,0,0,0,0,0,0,4.035091663,60.24014675,48.11483492,43.32523961,3912.346849,2084.586752,1653.1770703522402,79.30478636910382,0.03643901662461645,0.028897884,4.035091663,-60.24014675,2084.586752,0,0,0,0,0,0,0,-0.171349168,-0.280275822,-0.1993469,-0.272869587,-0.06860292,-0.099770069,33.66790448,1,0,0,0,0,0,0,0,
18.63826,1000,,1454.382667,,0,0,0,0,0,0,0,0,0,0,4.109403866,61.43353732,48.07119131,44.75223262,3959.238607,2151.293136,1703.8019808395109,79.19896885867772,0.03605673547211747,0.028556563,4.109403866,-61.43353732,2151.293136,0,0,0,0,0,0,0,-0.176215291,-0.283661842,-0.201129794,-0.278665662,-0.069550157,-0.103590488,34.02367349,1,0,0,0,0,0,0,0,
18.71743,1000,,1458.309667,,0,0,0,0,0,0,0,0,0,0,4.178072634,62.51997525,48.03664433,45.81386543,4009.886104,2200.744359,1754.4324073036412,79.71995475661883,0.03563544254525368,0.028408559,4.178072634,-62.51997525,2200.744359,0,0,0,0,0,0,0,-0.176821947,-0.286081672,-0.203661442,-0.280836701,-0.071025014,-0.105247498,34.35520674,1,0,0,0,0,0,0,0,
18.80726,1000,,1462.142167,,0,0,0,0,0,0,0,0,0,0,4.26441571,63.70013137,47.98249884,47.53283964,4037.697027,2280.744423,1803.108582916927,79.05789726957613,0.035327950836411055,0.027929535,4.26441571,-63.70013137,2280.744423,0,0,0,0,0,0,0,-0.178407311,-0.28932929,-0.204089403,-0.28420496,-0.072768331,-0.109348774,34.77855543,1,0,0,0,0,0,0,0,
18.92472,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.355463103,65.10690121,47.93839093,48.92641374,4149.858283473684,2345.453549,1892.762935415331,80.69922920546959,0.03439781073043547,0.027758768,4.355463103,-65.10690121,2345.453549,0,0,0,0,0,0,0,-0.179926038,-0.29335463,-0.205677629,-0.287822247,-0.079104185,-0.113232017,35.3078141,1,0,0,0,0,0,0,0,
19.00746,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.421299136,66.13169195,47.90382059,49.96607836,4149.858283473684,2393.566053,1921.3734413776817,80.27242193586048,0.034418968497129644,0.02762894,4.421299136,-66.13169195,2393.566053,0,0,0,0,0,0,0,-0.182621717,-0.292448044,-0.207666755,-0.287832141,-0.077952504,-0.112885118,35.74067605,1,1,0,0,0,0,0,0,
19.09859,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.464883047,66.99031335,47.88499729,50.46144468,4149.858283473684,2416.346142,1940.3137949911516,80.29949688355336,0.03452550485541721,0.027723807,4.464883047,-66.99031335,2416.346142,0,0,0,0,0,0,0,-0.182561994,-0.294965386,-0.208758235,-0.289084792,-0.080481768,-0.114586473,36.14788618,1,0,0,0,0,0,0,0,
19.169925,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.486426676,67.63996639,47.8724031,50.80382558,4149.858283473684,2432.101217,1949.6760560185614,80.1642646445237,0.03469292561766787,0.027811329,4.486426676,-67.63996639,2432.101217,0,0,0,0,0,0,0,-0.18361485,-0.291760683,-0.211027741,-0.287618876,-0.078274488,-0.112603307,36.52402789,1,1,0,0,0,0,0,0,
19.257605,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.493393323,68.02582963,47.87334134,50.62855846,4149.858283473684,2423.758261,1952.7035667364553,80.56511237761823,0.034836741627758315,0.02806626,4.493393323,-68.02582963,2423.758261,0,0,0,0,0,0,0,-0.178228021,-0.291748881,-0.211767912,-0.28516686,-0.080450892,-0.114544272,36.86956593,1,0,0,0,0,0,0,0,
19.34368,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.499815157,68.2046506,47.86474203,50.75963812,4149.858283473684,2429.596984,1955.4943169012806,80.48636583676631,0.03487847037473297,0.028072413,4.499815157,-68.2046506,2429.596984,0,0,0,0,0,0,0,-0.182178974,-0.292459369,-0.208409667,-0.288113713,-0.078958392,-0.112445831,37.27613766,1,1,0,0,0,0,0,0,
19.42932,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.506927371,68.29713483,47.85795196,50.84192579,4149.858283473684,2433.190442,1958.5850869823475,80.49452493214864,0.03487064988084205,0.028068964,4.506927371,-68.29713483,2433.190442,0,0,0,0,0,0,0,-0.179438829,-0.295001388,-0.209985971,-0.288569212,-0.080055952,-0.117245078,37.60903627,1,0,0,0,0,0,0,0,
19.5067,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.517490937,68.39558618,47.85721661,50.68029161,4149.858283473684,2425.417693,1963.1757184990836,80.94175795637209,0.03483925841966445,0.028199508,4.517490937,-68.39558618,2425.417693,0,0,0,0,0,0,0,-0.178101897,-0.293426871,-0.210609436,-0.288366675,-0.081586361,-0.115809798,37.94470315,1,1,0,0,0,0,0,0,
19.592235,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.53987723,68.55156357,47.83833969,51.25522778,4149.858283473684,2451.964998,1972.9041778269936,80.46216725916712,0.03474652461099475,0.027957807,4.53987723,-68.55156357,2451.964998,0,0,0,0,0,0,0,-0.179775238,-0.294017196,-0.209931612,-0.28671968,-0.083957911,-0.115297198,38.29954157,1,0,0,0,0,0,0,0,
19.668975,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.531476743,68.65262841,47.84408761,50.92224671,4149.858283473684,2436.328433,1969.253560187256,80.82873940613966,0.03486225938495794,0.028178725,4.531476743,-68.65262841,2436.328433,0,0,0,0,0,0,0,-0.178599477,-0.292725086,-0.210693955,-0.286156178,-0.081728339,-0.114515543,38.6096314,1,0,0,0,0,0,0,0,
19.757895,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.519891435,68.60151628,47.83892056,51.12663762,4149.858283473684,2445.843156,1964.2189080597552,80.30845736126815,0.034925596122971955,0.028048207,4.519891435,-68.60151628,2445.843156,0,0,0,0,0,0,0,-0.180386782,-0.292705536,-0.208834291,-0.287532091,-0.079681516,-0.113653541,38.93605748,1,0,0,0,0,0,0,0,
19.84166,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.51261682,68.51444536,47.83814123,51.05240929,4149.858283473684,2442.252366,1961.0575630280562,80.29708929056908,0.03493749834360155,0.028053794,4.51261682,-68.51444536,2442.252366,0,0,0,0,0,0,0,-0.178418756,-0.292426944,-0.209464908,-0.285271168,-0.081776142,-0.114394665,39.27511526,1,0,0,0,0,0,0,0,
19.931965,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.504283564,68.43316657,47.83966185,50.91649501,4149.858283473684,2435.827904,1957.4361621080798,80.36019945800241,0.03496061220014462,0.028094418,4.504283564,-68.43316657,2435.827904,0,0,0,0,0,0,0,-0.179488778,-0.291520119,-0.209679604,-0.285248995,-0.079896569,-0.114219666,39.56125521,1,0,0,0,0,0,0,0,
20.024415,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.492436752,68.30588566,47.8398332,50.8222483,4149.858283473684,2431.327881,1952.2878676268365,80.29718586634496,0.03498760955935833,0.028094066,4.492436752,-68.30588566,2431.327881,0,0,0,0,0,0,0,-0.181639433,-0.291393161,-0.206750631,-0.285819411,-0.080333829,-0.112232685,39.90954816,1,1,0,0,0,0,0,0,
20.11503,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.481837288,68.22136027,47.84203029,50.61917759,4149.858283473684,2421.724228,1947.6816358393032,80.42540985138558,0.035026956672311475,0.028170573,4.481837288,-68.22136027,2421.724228,0,0,0,0,0,0,0,-0.179607868,-0.291771173,-0.206991911,-0.285058856,-0.080080748,-0.113395095,40.17995344,1,0,0,0,0,0,0,0,
20.19314,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.472874321,68.14570375,47.84047174,50.68341006,4149.858283473684,2424.718246,1943.786580060443,80.16546183322791,0.035058223186148846,0.028104587,4.472874321,-68.14570375,2424.718246,0,0,0,0,0,0,0,-0.180531979,-0.290379643,-0.207894802,-0.284451246,-0.078943253,-0.112180471,40.45967233,1,0,0,0,0,0,0,0,
20.28182,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.46466747,68.03432999,47.83792521,50.66151818,4149.858283473684,2423.541918,1940.2201112322314,80.05721282648067,0.03506526377916549,0.028072273,4.46466747,-68.03432999,2423.541918,0,0,0,0,0,0,0,-0.179371953,-0.290540934,-0.209203959,-0.284480929,-0.078557611,-0.112223983,40.71033681,1,1,0,0,0,0,0,0,
20.368055,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.451174055,67.94242371,47.84145098,50.41019319,4149.858283473684,2411.696786,1934.3562489562346,80.20727399004937,0.03512404901975077,0.028172042,4.451174055,-67.94242371,2411.696786,0,0,0,0,0,0,0,-0.182353497,-0.29003036,-0.208689332,-0.284712315,-0.077152491,-0.110433102,40.98687597,1,0,0,0,0,0,0,0,
20.45641,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.443450465,67.87207597,47.842867,50.2892779,4149.858283473684,2405.983234,1930.9997918965305,80.25823973370758,0.03514867078433989,0.028209704,4.443450465,-67.87207597,2405.983234,0,0,0,0,0,0,0,-0.181250691,-0.289578557,-0.207992077,-0.283587098,-0.078372002,-0.110962629,41.21956882,1,0,0,0,0,0,0,0,
20.538205,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.445685506,67.75982611,47.84004146,50.34747615,4149.858283473684,2408.625346,1931.9710784541,80.21052679124719,0.03507289879526519,0.028132157,4.445685506,-67.75982611,2408.625346,0,0,0,0,0,0,0,-0.182462096,-0.293941021,-0.209314466,-0.289554119,-0.074715376,-0.114655495,41.46808049,1,0,0,0,0,0,0,0,
20.626275,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.451280416,67.79748436,47.82251177,50.97543057,4149.858283473684,2437.773128,1934.4024704839605,79.351209850729,0.035048282554683674,0.027811236,4.451280416,-67.79748436,2437.773128,0,0,0,0,0,0,0,-0.181962252,-0.292494655,-0.209946632,-0.288601518,-0.075589895,-0.114369988,41.72772503,1,0,0,0,0,0,0,0,
20.70968,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.446799407,67.92778571,47.83160575,50.50856831,4149.858283473684,2415.905926,1932.4551487990125,79.98884095617773,0.03515102834454706,0.0281169,4.446799407,-67.92778571,2415.905926,0,0,0,0,0,0,0,-0.183188558,-0.289492488,-0.207140565,-0.28430438,-0.076620936,-0.109397769,41.95506153,1,1,0,0,0,0,0,0,
20.800935,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.438102774,67.87775186,47.8318614,50.41022754,4149.858283473684,2411.215016,1928.6758343573465,79.98771663079866,0.03519396606253302,0.02815085,4.438102774,-67.87775186,2411.215016,0,0,0,0,0,0,0,-0.184742808,-0.289646506,-0.206176758,-0.285550714,-0.07564044,-0.109742403,42.1666025,1,0,0,0,0,0,0,0,
20.885145,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.430866067,67.76576933,47.83045023,50.38194842,4149.858283473684,2409.791276,1925.5309630864535,79.90447065949348,0.03519328986607286,0.028121012,4.430866067,-67.76576933,2409.791276,0,0,0,0,0,0,0,-0.182105422,-0.29017365,-0.207007408,-0.28434515,-0.077095151,-0.110233307,42.40375275,1,0,0,0,0,0,0,0,
20.96644,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.429255243,67.73228195,47.83030542,50.30901805,4149.858283473684,2406.295699,1924.8309438484125,79.99145510871034,0.035188691332330414,0.028147946,4.429255243,-67.73228195,2406.295699,0,0,0,0,0,0,0,-0.182097912,-0.289589405,-0.206262708,-0.285014391,-0.077301502,-0.109505892,42.57829957,1,0,0,0,0,0,0,0,
21.04892,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.447330209,67.76761615,47.83437135,50.04132849,4149.858283473684,2393.69549,1932.6858205617816,80.74067184551456,0.035063958885103066,0.028310876,4.447330209,-67.76761615,2393.69549,0,0,0,0,0,0,0,-0.183430433,-0.289979339,-0.205906272,-0.285045028,-0.077964664,-0.10912466,42.78002241,1,1,0,0,0,0,0,0,
21.13673,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.442002327,67.75683757,47.83206755,50.04770227,4149.858283473684,2393.885076,1930.3704714621826,80.6375582025719,0.03510043205264985,0.028304131,4.442002327,-67.75683757,2393.885076,0,0,0,0,0,0,0,-0.183335185,-0.289240837,-0.20805347,-0.284815192,-0.075315952,-0.109958291,42.96381581,1,1,0,0,0,0,0,0,
21.218605,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.435681163,67.7263705,47.82817586,50.14625179,4149.858283473684,2398.403749,1927.6234696750153,80.37109975660796,0.035134647178485655,0.028238102,4.435681163,-67.7263705,2398.403749,0,0,0,0,0,0,0,-0.183712363,-0.288009524,-0.209207535,-0.284098625,-0.074207902,-0.110256553,43.16239903,1,0,0,0,0,0,0,0,
21.3113,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.438206822,67.65040556,47.8257612,50.02462933,4149.858283473684,2392.465976,1928.721050719705,80.61644638074907,0.035075266863892084,0.028276434,4.438206822,-67.65040556,2392.465976,0,0,0,0,0,0,0,-0.184174061,-0.293406725,-0.209395409,-0.289037824,-0.072772861,-0.1135602,43.34369331,1,0,0,0,0,0,0,0,
21.41643,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.432432997,67.75381803,47.8279275,49.92296388,4149.858283473684,2387.711897,1926.2119072148396,80.67187291879709,0.035174643961144975,0.028376044,4.432432997,-67.75381803,2387.711897,0,0,0,0,0,0,0,-0.183209777,-0.288558722,-0.209885836,-0.282804608,-0.074005723,-0.110183239,43.56485044,1,0,0,0,0,0,0,0,
21.511075,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.424426848,67.7475959,47.82585507,49.96394617,4149.858283473684,2389.568448,1922.7326578849177,80.46359414789686,0.03523505757400774,0.028351394,4.424426848,-67.7475959,2389.568448,0,0,0,0,0,0,0,-0.181656241,-0.289181828,-0.210454345,-0.283810139,-0.0739218,-0.110578775,43.75395522,1,0,0,0,0,0,0,0,
21.60059,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.444389198,67.8236687,47.80990551,50.55369132,4149.858283473684,2416.967205,1931.407739108258,79.91038252868053,0.03511618356221073,0.028061477,4.444389198,-67.8236687,2416.967205,0,0,0,0,0,0,0,-0.182001472,-0.290805459,-0.211577535,-0.285189152,-0.074920654,-0.111852527,43.96016368,1,0,0,0,0,0,0,0,
21.68411,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.452483971,67.91138217,47.78217754,51.50121775,4149.858283473684,2460.84033,1934.9255019598017,78.62864885507634,0.03509767280508501,0.027596826,4.452483971,-67.91138217,2460.84033,0,0,0,0,0,0,0,-0.18489027,-0.294702649,-0.210629821,-0.291447997,-0.073473096,-0.114603162,44.18682805,1,1,0,0,0,0,0,0,
21.758815,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.449978559,67.9788188,47.79322835,51.01437731,4149.858283473684,2438.141784,1933.8367196972954,79.31600747699976,0.03515230531491861,0.027881405,4.449978559,-67.9788188,2438.141784,0,0,0,0,0,0,0,-0.183274388,-0.289536119,-0.208286643,-0.284429669,-0.075838804,-0.110957384,44.32091471,1,0,0,0,0,0,0,0,
21.8557,1000,,1465.0,,0,0,0,0,0,0,0,0,0,0,4.436681403,67.96459178,47.80295307,50.57266503,4149.858283473684,2417.522733,1928.0581461155564,79.75346497457555,0.03525028117898194,0.028113321,4.436681403,-67.96459178,2417.522733,0,0,0,0,0,0,0,-0.18715024,-0.28845787,-0.209290624,-0.285458565,-0.071686268,-0.107854724,44.49342135,1,1,0,0,0,0,0,0,
21.9489,1000,,1467.9005,,0,0,0,0,0,0,0,0,0,0,4.428173716,67.95611592,47.80511795,50.42275081,4150.049223,2410.46555,1924.449484297402,79.83725319357508,0.035311976996273364,0.028192112,4.428173716,-67.95611592,2410.46555,0,0,0,0,0,0,0,-0.183948636,-0.289592147,-0.208716631,-0.283873081,-0.075710893,-0.108837605,44.6627016,1,0,0,0,0,0,0,0,
22.04076,1000,,1472.6295,,0,0,0,0,0,0,0,0,0,0,4.429319641,68.00169071,47.79852352,50.57793908,4151.222267,2417.550811,1925.4915958179429,79.64637545803967,0.03531653467493484,0.02812834,4.429319641,-68.00169071,2417.550811,0,0,0,0,0,0,0,-0.182546735,-0.290549517,-0.210276127,-0.285885096,-0.073735952,-0.112614155,44.83464414,1,0,0,0,0,0,0,0,
22.133375,1000,,1476.9805,,0,0,0,0,0,0,0,0,0,0,4.462344836,68.17590343,47.77436707,51.33544655,4173.579352,2452.518467,1950.2955115339018,79.5221539725883,0.034956704267026614,0.027798324,4.462344836,-68.17590343,2452.518467,0,0,0,0,0,0,0,-0.186147451,-0.297350883,-0.211369395,-0.291810513,-0.076857924,-0.118221045,45.0406971,1,0,0,0,0,0,0,0,
